# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0  in experiment E-PROT-13
# Selected columns: 9 (all)
# Timestamp: Fri, 17-May-2019 13:38:17
Gene ID	Gene Name	brain	brown adipose tissue	heart	kidney	ling	liver	pancreas	spleen	testis
ENSMUSG00000022769	Sdf2l1	30.5082135092706	1.58599275474834	1.90445124082308	34.6280069359818	45.6516238358425	252.108718084663	1766.16041776501	120.670094164308	291.718999566351
ENSMUSG00000022770	Dlg1				0.12261209679563		0.15919075915289			
ENSMUSG00000022771	Ppil2	0.091860058534565			0.487362744622332	1.69000014125007	0.405788890191348	0.543285276266708	7.92188898327516	5.4322731602127
ENSMUSG00000022774	Ncbp2	5.61667644568112	3.60520666732644	1.35360827769721	5.59721711812186	8.07458210291054	8.74431715229904	3.68301113309278	0.559622238449347	43.049551663632
ENSMUSG00000022779	Top3b	0.765438716516079	1.15251306032151	0.0992159545878214	1.35915414088789	1.39414562476946	0.766904947112529	1.36628267408339	2.82822372633513	2.46105271949332
ENSMUSG00000022781	Pak2	161.691863774791	46.2737419328999	60.0001391843616	60.5054258541475	219.171094595369	7.16555314193834	65.3785500434152	257.79675016787	75.0637254526178
ENSMUSG00000022783	Spag6l									34.3751680267213
ENSMUSG00000022787	Wdr53				1.90188967170605		0.688299171799138		1.41528910215456	20.9526887665186
ENSMUSG00000022789	Dnm1l	34.4720760310667	1.7134943865385	5.90339016602775	0.413164509426755	2.89786476900791	0.692876411155383		2.75836388644899	9.74818197772693
ENSMUSG00000022792	Yars2	4.17586152716943	2.50659848749479	4.10023331217059	9.49581613684075	2.20969254986215	3.25418704176388	5.97366549526852	8.56658222852156	5.74868044087075
ENSMUSG00000022797	Tfrc	48.589282525243	209.061310280327	251.215917968658	78.2965570812701	59.2340493968029	17.174364630362	8.72538181800623	667.649405492797	141.319126249069
ENSMUSG00000022799	Arhgap31	0.344961668271319		0.196222115200623		2.98236026563465		0.0367442466327343	0.0743147600527178	0.22747838952566
ENSMUSG00000022803	Popdc2			64.3204761500547						
ENSMUSG00000022805	Maats1	0.88583710269705			0.111782054008991	0.656569099233053	0.137882303535243	0.913402585286468	0.0212504029141909	8.93034719489597
ENSMUSG00000022808	Snx4	43.167000272426	0.690594340216581	3.22157018603977	53.0899300240151	22.5891643882229	6.31301034787573	5.45533043235126	12.0468724337585	37.992143093329
ENSMUSG00000022812	Gsk3b	132.666160792607	2.40404563732224	3.10305283414306	24.0381509124428	75.0326023959806	2.51139570757279	31.7771311859235	59.1469651044892	70.1147183004416
ENSMUSG00000022814	Umps	5.31239115999672	1.10089191977247	2.39886710020107	29.3958304208781	4.62259526563303	18.0187246501565	109.911309221719	187.410250734914	115.711419516707
ENSMUSG00000022820	Ndufb4	175.507008749074	3037.33103185416	3252.2212253234	1120.74173045194	149.836676046636	658.355332211636	478.639498254997	246.867015572823	373.184651702059
ENSMUSG00000022821	Hgd	0.516376947965635	0.552018724185101	0.414781540172518	1356.1031198431	0.385161144587871	813.137621727562	2.51731918327104		0.819196894891188
ENSMUSG00000022827	Rabl3	1.93819720034903		2.17756659657324	4.26623623539222	2.05660836006616	9.9009011527625		0.9224596862305	4.36937171587834
ENSMUSG00000022828	Gtf2e1	0.738401430778349	0.673186209346955	0.199567457202437		2.27271837225705		3.62331044241159	6.21706105026655	35.2769997199332
ENSMUSG00000022831	Hcls1	1.63923042118056	1.77334560876105	11.7848867325672	0.76182480797045	19.7163175029137	1.32448429997801	2.15520392465885	429.475370439731	5.13862450189435
ENSMUSG00000022832	Ropn1									268.869569755959
ENSMUSG00000022837	Iqcb1	5.48714208837698		0.568211885386591	2.77989130229681	2.80840779304188	1.45318399651422	5.89814052512967	4.21513517290844	42.1352339432012
ENSMUSG00000022840	Adcy5	11.1588567373762	0.272954321303797	1.17113242382865		0.0589995067371272			0.0237997449205017	0.170473999804951
ENSMUSG00000022841	Ap2m1	564.243506608924	5.34826040479703	15.8290724300477	27.9417267740007	82.3094387602764	21.730379915849	22.3796670443601	87.4688567337182	143.651743152216
ENSMUSG00000022844	Pdia5	3.51392057682554	13.8653177010602	6.78438860943733	59.0210283812935	67.9331765050292	112.262548725065	82.4166236640261	26.0600437755318	158.731458752368
ENSMUSG00000022849	Hspbap1								1.59128633071029	4.37243646801386
ENSMUSG00000022853	Ehhadh	0.496956060060809	118.655371226954	5.28949363637556	1596.16005226064	10.4338407026735	867.143931897335	16.3664408504475	5.51815285167171	3.70920140401923
ENSMUSG00000022858	Tra2b	0.364178710978671			1.72205253764059	3.76170342633638	1.01507314796369	6.81702766181908	27.9876177168692	11.4400386658734
ENSMUSG00000022861	Dgkg	3.09937357068912								
ENSMUSG00000022865	Cxadr	39.6664222903442	0.17439155261275	3.93588535867835	1.67570298389637	24.1284257662737	2.41330470103338	12.2602201525409	0.32064272408939	1.25881856233106
ENSMUSG00000022867	Usp25	2.09108109845477	3.97176847254404	6.7954813665114	0.220560691556872	7.49694562952987	3.8144513674361	0.824121281300892	8.78344204191535	2.41116536528732
ENSMUSG00000022868	Ahsg	146.510955977431	213.848546269475	697.909568755336	864.715624055305	2904.6304226524	407.553300892917	543.195365587971	812.6976406799	1433.62294339417
ENSMUSG00000022871	Fetub	1.18682380245868	8.071943454968	12.3068301443685	16.029978015525	57.1953324319299	6.54979937826025	11.6978288570426	9.77511098859181	11.5927087259577
ENSMUSG00000022878	Adipoq		171.263259788159	442.221518197866	7.24736509596225	33.9184769377093			0.212479245163236	
ENSMUSG00000022881	Rfc4				5.18370639354109	2.1689783497082	4.66366990945227	2.39463606213477	66.188713045119	37.5704559013488
ENSMUSG00000022884	Eif4a2	295.594067719356	8.94019552680703	13.3475059067128	147.089508184734	181.124065455933	28.5502108449581	310.992046682485	101.217768902885	701.147183004416
ENSMUSG00000022885	St6gal1						1.10352382356844	3.9593965595295	1.3030486587366	0.948994823297461
ENSMUSG00000022887	Masp1			0.381094588426506	0.250053894989818	0.82342515289205	2.41366269740761		0.106118800685584	0.905293728031685
ENSMUSG00000022889	Mrpl39	10.1911479908208	10.010537038692	24.1422181130887	21.9262384729303	5.63834539945911	6.05320726486205	0.536182332646506	7.53370991730028	22.366447575701
ENSMUSG00000022890	Atp5j	26.1551919741144	5.67660188308058	334.154711123571	86.7853198888597	37.1960602588178	187.434115962793	269.066697187546	8.73883088030291	37.5517268605206
ENSMUSG00000022892	App	83.5450276157715	3.12583672691904	0.982759893831234	2.08274381278643	24.3855206047643	0.237395067103751	0.768556481841592	0.0952448300425527	6.50294999422422
ENSMUSG00000022898	Dscr3	5.92059110373374	0.682234990244533	0.294862997908551	10.6136583153778	10.8918002804761	6.15574765490978	0.502690604817073	1.4282387310115	2.21138892978663
ENSMUSG00000022902	Stfa2								15.1690341471622	
ENSMUSG00000022905	Kpna1	6.47208501980973	3.26514486330889	11.955656808576	4.00700763882092	7.76757177530947	2.22880871245624	2.30360149991383	21.1407338085604	9.09493573550733
ENSMUSG00000022913	Psmg1	36.7106669269666	2.62789524095518	12.8232271776328	21.8872892681032	15.9627328609507	37.3876070545573	2.74474824513561	17.9621885436742	101.24465434366
ENSMUSG00000022945	Chaf1b								1.67648125740071	1.1325961780829
ENSMUSG00000022946	Dopey2	1.35501462175658		0.245418492824153	0.0107939065799386	4.53479211611343	0.075033482921953	0.0458589416896705	0.801235050543371	1.61450007405914
ENSMUSG00000022947	Cbr3	173.477822465125	11.6203582498039	26.4944664421127	8.31349138586778	143.089064145198	0.501552920298261	0.111277951538517	11.4471001498579	3.4054504145875
ENSMUSG00000022949	Clic6	5.49196024759001				3.91144989366776		7.79975138041157		0.360199183394514
ENSMUSG00000022956	Atp5o	2117.02503267878	1031.60411175673	4279.17699865504	1991.29973523131	662.011691720398	2247.91037613845	2145.40366067655	1299.76478156235	907.109877445327
ENSMUSG00000022957	Itsn1	28.3011259620713	6.98608974725864	3.05693031788768	22.3654989495912	10.2477100535207	2.89695780262007	2.14648258882139	18.1963971421395	5.00911034683396
ENSMUSG00000022960	Donson								0.402151033952113	3.47395330028333
ENSMUSG00000022962	Gart	22.4970972485297	59.540978306063	71.7351085100955	20.3451171414223	53.0276897869241	89.4377227508513	49.010310979393	170.182287559444	194.061240314635
ENSMUSG00000022964	Tmem50b	14.1540839435375		4.87147184347877	7.04244900167758	17.039524225436	2.04157660873319	1.65790796056598	2.46188554156633	30.2837239257994
ENSMUSG00000022972	1110004E09Rik	2.00787519512207				6.42165774363228		0.182725472396662	3.36504470440479	142.862853250665
ENSMUSG00000022982	Sod1	1926.52242994823	2770.39199537561	541.764417204713	895.853349469838	1931.27838499846	6287.95060167953	1405.30390865513	1738.22434427126	2929.22198552889
ENSMUSG00000023004	Tuba1b	833.800983196332	40.1571969404656	162.646091025352	274.894832290641	235.985999119808	59.0745159821068	257.77841147215	539.85701545717	280.544005205531
ENSMUSG00000023008	Fmnl3		0.0127691225294679	0.50834018865256	0.0229778670032613	1.40575247946623	0.134240968985917	0.0984432021488487	0.101258042868229	0.207818572122978
ENSMUSG00000023010	Tmbim6		0.392962700722104		3.5363714138271	6.7382903341944	54.9422149766923	5.38070456899977		
ENSMUSG00000023017	Asic1	1.64642059723692			39.4771829369526					0.810286411830504
ENSMUSG00000023019	Gpd1	436.228722595049	7328.21984405278	303.970735295688	1778.76690755824	139.742320809057	1177.45007484724	27.7145171672042	29.0542581990332	239.277685247419
ENSMUSG00000023022	Lima1	0.0806096567721412	0.24436879155402		1.91541370115989	2.01099281971642	1.37363208792607	1.29502846118453	7.06374372170259	
ENSMUSG00000023026	Dip2b	21.6409474191376	1.99827244821513	3.16172768077173	0.269095728460832	4.15621620773953	0.389269914637526	1.77308354002774	1.74754931624719	1.24741087382662
ENSMUSG00000023031	Cela1					10.2425982263226	27.5145784766457	538.205322918082	26.0256560051222	
ENSMUSG00000023044	Csad		26.2513751725306	3.78905228477675	479.572903656917	27.9367370288277	134.366267716898	25.7104081381624	13.7393083774303	4.57561818366513
ENSMUSG00000023045	Soat2						13.5537427284027			
ENSMUSG00000023047	Amhr2									19.4520953134963
ENSMUSG00000023051	Tarbp2								0.97890519765957	6.15617896555682
ENSMUSG00000023055	Calcoco1	1.49212831413045	0.760528489725005	2.54672187541212	0.167542168408373	8.5496813366125	0.0820092979855487	0.974631757506183	19.3045507885818	21.8584932865728
ENSMUSG00000023057	Fabp2						425.19740790861			
ENSMUSG00000023064	Sncg	122.850087965138	80.1032556599878	16.1396696281219	13.6540765210735	4.56456099214918		15.4623889757496		0.789684466919495
ENSMUSG00000023066	Rttn				0.00438092000516083	0.0585093727175486		11.5863396154091	5.75514964773778	2.27603249797848
ENSMUSG00000023068	Nus1				4.96494169309568					
ENSMUSG00000023070	Rgn	0.528867099156334	0.483463436527737	0.152426158784209	17.7777153899043	8.44263366117079	6826.47943320198	1.69400709807878	0.227845311940853	
ENSMUSG00000023073	Slc10a2				12.4985834445369					
ENSMUSG00000023074	Mospd1	1.21376843128847		1.1609154107341	1.34056671480652	2.40003293906047	1.73832810858957	27.4699601210403	5.73532246479891	1.38838947206063
ENSMUSG00000023088	Abcc1	0.153801201494376	6.86069949767792	6.32608259348205	1.8878679579683	1.81496928145674	0.115026792157524	0.339772454946113	0.725303135882203	0.578557097583537
ENSMUSG00000023089	Ndufa5	125.033084716273	4626.51240463308	2798.99452444942	783.095401495458	159.215375476487	443.404080655238	277.329488563452	135.249269619039	218.034412574718
ENSMUSG00000023092	Fhl1	95.8331867471554	636.04311823404	199.544104029649	278.486814513582	3457.3993601931	7.45834303372049	0.108265943800837	57.2540887332949	73.0262328291874
ENSMUSG00000023104	Rfc2				3.69952530515829		2.16209353100125	1.56372652458926	42.427073491828	18.7971464312014
ENSMUSG00000023106	Denr	170.497976305682	23.5793994417743	53.049651133473	60.946850175521	101.274317665075	59.5501397364428	2.59464236698463	27.000595766194	22.7064080440672
ENSMUSG00000023122	Sult1c2			3.63579708835859	732.764373480027		7.48800559044253	5.32181307442721		
ENSMUSG00000023140	Reg2					1.89215787214743	10.585952786024	3373.76335357779	1.88925171431336	
ENSMUSG00000023147	Wrb	14.1273987540499		0.243360494472252	0.447850940169978	1.3409525523379	0.797564779448494	6.01412530070005	0.594381768539037	9.37984417477253
ENSMUSG00000023156	Rpp14						0.627669928706083	0.550028577171963	2.69652785965842	0.670215888303314
ENSMUSG00000023176	Cpn2	0.489506444662202	17.9971634166257	18.0508349061214	5.88500846489969	25.3498517708923	5.9335341911904	0.667766610977714	6.98691338781451	24.0832763182851
ENSMUSG00000023186	Vwa5a	20.9293423661363	52.612197504489	80.3290760959065	61.1653984914952	248.290467881253	23.251097371245	36.119367415514	93.2063477966511	49.2738362322004
ENSMUSG00000023191	P3h3					2.62125477844941		0.174053587432504	0.0383098350346802	0.129968192413802
ENSMUSG00000023192	Grm2	1.6013708085951		0.288560560402517						
ENSMUSG00000023216	Epb42		4.42873190787173	6.09284278026659	0.944669686186438	35.7888043007639	0.492424012755359	2.3637517439887	79.4047696728034	
ENSMUSG00000023224	Serping1	0.20062073707791	27.9637492338151	52.4979324263676	19.7407553131889	97.2810785362387	16.5765106853955	3.75921043332216	19.1419059285365	67.3791432461423
ENSMUSG00000023236	Scg5	60.4734575379959			0.193404440413551			2.11550835999658		
ENSMUSG00000023272	Creld2	0.689422989239746		1.13972240642942	18.9401327695213	22.2599025775244	47.9715141470142	521.886534727365	48.5394222321987	642.633119083617
ENSMUSG00000023274	Cd4								0.811210601959486	
ENSMUSG00000023277	Twf2	135.07709353728	3.53992617656535	17.6736811656027	19.7697508323379	119.574659034127	6.65054978643682	2.4694867021831	267.704145642632	127.306398429432
ENSMUSG00000023286	Ube2j2				1.47355661084386	0.508115623487068	0.526817235851166		0.631309896762666	1.33384823498217
ENSMUSG00000023307	March5	15.069719507829	21.4007977171003	38.8947092776313	75.9120002079681	22.0927157585761	41.5966215687356		5.30655963374605	12.2697919292314
ENSMUSG00000023328	Ache	8.25350673191942							0.176864667809307	
ENSMUSG00000023348	Trip6		1.61404397553084		1.46182857250148		0.347819048735441			
ENSMUSG00000023367	Tmem176a				16.4272599047612	7.72457228770226	3.40582407742048		0.283398600137674	
ENSMUSG00000023403	Stk31	0.0732211949327765		64.3204761500547		0.120374509642764			0.0623843723187251	188.930618221094
ENSMUSG00000023433	Cela3b					15.2582027947711	22.1369615122976	667.991387674556	23.2746343723553	
ENSMUSG00000023452	Pisd	4.04836562184004	7.79703287341301	3.16493874203001	11.3677581977242	1.90725279716758	8.01068029682044	0.276969845848505	1.35026213810976	6.46265417910902
ENSMUSG00000023456	Tpi1	7337.50053999617	3103.73184786924	7000.98928704167	6243.7739182513	1456.6903340163	3441.36800314775	3.09517511551203	298.708902963275	368.383206689741
ENSMUSG00000023460	Rab12	65.1748690470173	3.82427334391352	89.2324732211523	15.2615967580753	95.7114468907171	1.04384071375014		1.99514126319621	9.38097926815605
ENSMUSG00000023505	Cdca3								0.817871296228009	2.18931136347704
ENSMUSG00000023723	Mrps23	70.9751914842412	182.561309080278	60.6627854622078	54.6500620618107	12.5014244564297	70.0777902558063	29.5010423537031	47.6564929919525	39.068779167604
ENSMUSG00000023791	Pigx								0.533661020788776	
ENSMUSG00000023806	Rsph3b				0.275197770550407	0.688322567004525	0.744709171910179	0.880944830262507		87.6008318736697
ENSMUSG00000023809	Rps6ka2	4.15529169360611					0.031623865429431	0.0441708686963884		0.0127851243253525
ENSMUSG00000023827	Agpat4	18.3529243838768				31.5610225122515			0.277871772893466	64.1725044376795
ENSMUSG00000023829	Slc22a1				112.606478844497	0.472212554813641	4.96029547667261	2.3495458567483		0.158124183792181
ENSMUSG00000023830	Igf2r	3.22631353457086	11.344585879592	8.09917223737527	8.2256392905356	18.8067129573767	3.11917126633944	9.94412106828264	1.03600128852882	12.1840923787751
ENSMUSG00000023832	Acat2	631.12326276209	374.54627712389	7.57576925227475	582.074227693501	175.777695598198	2525.35756616782	143.317621906352	203.135685203298	622.031174172608
ENSMUSG00000023845	Lnpep	11.3158175394314	48.1481322616839	42.4443915413359	10.6699182779058	30.3552326849447	0.55811634742683	3.20095502904579	28.1016240187676	5.5857377856655
ENSMUSG00000023861	Mpc1	92.7162083639571	998.985411092607	682.029411259815	370.644960823866	57.808751695697	729.852322379574	16.6892201871123	7.58947386931582	12.0586645598954
ENSMUSG00000023905	Tnfrsf12a					0.838099103907655				0.559169702592902
ENSMUSG00000023911	Flywch2	4.43048271019645				1.18483133579482				3.34250948647095
ENSMUSG00000023914	Mep1a	0.332137952212025		0.133390403815773	239.927101734779	0.211617618170943	0.410596270073885			4.32379771652974
ENSMUSG00000023921	Mut	58.952031109574	592.264254462901	237.475494929795	290.496152668597	49.3982924763022	111.646283537995	96.8697652709559	25.9801154443095	96.1026813162844
ENSMUSG00000023923	Tbc1d5	6.7000210133492	4.00408554717825	5.17360351641744	0.266996799089595	6.87661036425953	0.92889830645226	1.31166193675083	4.25107194198513	35.737847633645
ENSMUSG00000023926	Rhag					0.908401762666843			75.9814826185157	
ENSMUSG00000023931	Efhb									1.04133467004735
ENSMUSG00000023932	Cdc5l	3.9864708073342	1.44138461811848	1.04231048443944	0.193084191396084	1.38323037022302	0.560724606724802	2.91526384735982	9.51271061438532	43.210167377401
ENSMUSG00000023938	Aars2	4.69474021164952	32.3825705721323	4.74040216120876	8.60236465500192	0.813381915926452	6.56386352153363	0.772197864330429	1.74277840035253	14.5961658187693
ENSMUSG00000023939	Mrpl14	6.3190158078881	0.868812234466021	13.6274520655033	14.3127508515936	0.614050724773903	6.17748314905954	4.82101059386361	3.36907210093924	6.71861773709428
ENSMUSG00000023944	Hsp90ab1	2426.86973283975	1723.44804552584	2001.57124815322	1913.48787936566	2735.63942939892	1734.16000794673	847.85770048739	3405.93826921619	6792.96635371528
ENSMUSG00000023947	Nfkbie								18.8881799468657	
ENSMUSG00000023949	Tcte1			0.406316015037039	0.35279324194479					19.5349571304938
ENSMUSG00000023952	Gtpbp2							0.653066215004258	0.688096187898497	
ENSMUSG00000023959	Clic5		51.4961811937877	61.2845636876757	85.3139054842813	784.695544473815	1.10229640742822		7.86767402992671	
ENSMUSG00000023960	Enpp5	11.6567949606612	0.731227675389991		8.6997376670696	5.50032606511152	0.320867035989731	3.02446036668558	2.92159736598783	24.0861140517439
ENSMUSG00000023963	Cyp39a1					7.87071040642325	18.7071005354644	70.0988606770937	3.25940299530867	0.278881093398664
ENSMUSG00000023966	Rsph9					0.584522405312174				59.104312480233
ENSMUSG00000023972	Ptk7	3.1334713128121		0.871102536440856	1.56422170430244	96.2346574392243	0.394946714286053	1.77119541577427	6.0212676187453	6.51486847475124
ENSMUSG00000023973	Cnpy3	23.7924408215711	2.79133345973857	7.95905320065009	18.3089392668514	44.8066688695751	23.1516255215478	4.94688554409504	21.5214776809332	23.2149298798872
ENSMUSG00000023977	Ubr2	3.58674890646864	5.12376445967141	2.85947924196912	2.87639877647945	8.02496730951761	0.4967966827549	5.78755039028349	4.95493693631469	20.2540387889579
ENSMUSG00000023988	Bysl					1.4305598761627	0.816564158452349	4.56791203321971	14.1956433847575	1.23600318532218
ENSMUSG00000023990	Tfeb					2.62378062247669			12.2971906183616	2.35145945331382
ENSMUSG00000023993	Treml1	1.50752789223055		0.217114447405667		7.90709458824472	0.812012490265692		109.365501891823	
ENSMUSG00000024006	Stk38	4.43900714572719	1.04362606352066	4.67267796012492	5.46717005089368	20.775067124347	3.49915884641654	21.538552644778	24.7622926922367	12.9485777725803
ENSMUSG00000024007	Ppil1	46.2469158924471		14.8724680897385	18.776113340305	45.2877820176277	40.1109366156751	16.00185304817	109.994395350665	86.8630211743774
ENSMUSG00000024008	Cpne5	20.3456038460962		0.184081384497706						
ENSMUSG00000024013	Fgd2	0.59991641616693				0.929841367326938	0.260467933422968		33.9633447748018	0.746494163676306
ENSMUSG00000024019	Cmtr1	13.4954786418796	4.21431889003198	4.80199615443587	5.98606001297882	10.1298373322478	4.26552679896772	1.48001968268536	17.1306860591758	41.9575918286793
ENSMUSG00000024026	Glo1	605.864989656862	132.431062907696	545.588499248671	635.369722965215	519.572130325071	1703.858171985	92.1359680354669	177.75998903889	109.678398183263
ENSMUSG00000024033	Rsph1					4.03172818068091				4839.69765934261
ENSMUSG00000024038	Ndufv3	9.34315196932761	651.296777461385	438.572584949814	48.9245289522307	13.5583699035578	35.2984424992209	26.9768000481693	12.777999804629	4.78021876604581
ENSMUSG00000024044	Epb41l3	0.561371142462694								
ENSMUSG00000024045	Akap8	1.18756505772222	5.83904904490852	0.307473711213818		5.6227092221474	3.1974190452786	2.41846239200001	15.8939655233643	38.2180266766508
ENSMUSG00000024052	Lpin2	1.14553588427934		0.0638475744011072		2.88601735773712	0.845076012542925	0.269057706119673	0.133309923287831	1.68646499457473
ENSMUSG00000024054	Smchd1	0.930868359957286	0.360942943174531	0.17699369655669	1.87369477510067	0.40837485398141	0.00831011869269546	0.478189944861313	5.96054687099504	3.02553465912113
ENSMUSG00000024056	Ndc80								0.211100636349518	0.587524335313397
ENSMUSG00000024063	Lbh	9.37113435552636		7.5906568999268	1.64904441703695	5.47145927622836		79.6878345643662	18.9228775170087	
ENSMUSG00000024065	Ehd3	91.9397434753958	0.777807352296094	3.35526710024838	78.5627099809218	48.7066923259766	25.462236405516		54.7571028819321	11.7731885739385
ENSMUSG00000024066	Xdh	0.415529169360611	106.271468227126	21.3722399058278	0.769095326204837	254.126971758566	20.5009180820598	8.17153203698796	8.26514708790419	2.17052556797967
ENSMUSG00000024067	Dpy30	11.8002278541567			5.38364564498673		2.17510925632152	15.4250760440739		10.5575035601814
ENSMUSG00000024069	Slc30a6	0.0773499867507109	55.8266691947715	0.0775296145080013		0.517226703728314		0.16706752769466	0.0526473666973439	
ENSMUSG00000024073	Birc6	11.452764449371	0.759537432769556	6.21807416933972	2.87098916469791	10.4188059167969	1.43451704271501	1.52398600458762	3.71294980503511	4.37062031860021
ENSMUSG00000024077	Strn	50.4720708946422	10.1772931438045	8.74547129427016	6.33919947007763	33.9124630233587	3.55055689728834	4.7140168861669	22.4400338905226	44.0490013878272
ENSMUSG00000024079	Eif2ak2	0.508371391119371		0.763940664812077	1.05589130441486	4.70017476075651	1.68859218374098		11.4195279735836	1.74872486666117
ENSMUSG00000024085	Man2a1	0.430743433644831	7.38078895212443	11.802109697498	5.56475944743263	29.3827827344433	79.9226905471711	71.6902796907339	21.4400003510438	14.3209056732641
ENSMUSG00000024091	Vapa	696.576102532936	82.878215135245	293.987253929019	171.010811482696	345.379101158271	201.293689879468	78.8921250575462	58.6760695096913	464.156710924803
ENSMUSG00000024095	Hnrnpll	52.3919220272185	5.51458561558109	116.106136806403	27.8984498797484	53.9598465112761	4.88690621995517	39.0589970568114	35.3698355645272	234.635153308795
ENSMUSG00000024096	Ralbp1	2.27027955841629		0.195349290367689	0.549421810980137	2.76041675652363	0.200828294592967	1.10104617181003	0.690915365472616	2.18709793137916
ENSMUSG00000024099	Ndufv2	150.439608874209	1769.9846329991	1360.9353356593	942.808779733589	97.3833150801999	291.639189150692	147.723245164452	40.6736070006725	147.499709722371
ENSMUSG00000024101	Washc1	11.4018031500024		2.34690629074882	6.81654361368055	16.5316491585229	0.532340608482166	5.80553252603083	8.71776449843037	4.57607222101854
ENSMUSG00000024104	Washc2	18.2269109890745	2.77707085746668	2.54219719818454	0.338836443548422	18.2949288461357	2.31812880782699	5.33350146266299	4.75263771039163	4.61648154547209
ENSMUSG00000024116	Prss21									16.9906453113188
ENSMUSG00000024120	Lrpprc	74.8093343349174	496.260998082883	245.544016127886	39.3040753599433	34.4176318288139	57.5581456255407	38.5919110807741	40.8192128753797	31.3166589048087
ENSMUSG00000024121	Atp6v0c	417.678809624886		5.52448493755008	108.988530485005	38.7266014610602	80.2934725061966		16.442930650984	10.824818052002
ENSMUSG00000024122	Pdpk1	21.1498658070403	0.462995955926073	1.60716535123782	2.03228295408824		0.165813692076172	1.29012832919338	8.50988887730575	11.7635402801785
ENSMUSG00000024130	Abca3	0.930238292983275	0.390657416064864	0.0266278714416615	5.64958216016715	33.01037587076	0.735145554484282	0.118628149525245	0.895816909156406	0.3246934623578
ENSMUSG00000024131	Slc3a1	0.208663356687352		0.0623880011018865	402.085624498165	0.131653606007423	1.69163515292195		0.252248236942323	0.545616687593593
ENSMUSG00000024132	Eci1	228.362215316006	4949.68315097515	5534.70195064462	2054.35417015692	402.210591771986	1403.44807166563	0.735739084102684	49.3139215657479	68.7866590417154
ENSMUSG00000024142	Mlst8	57.4676674443291		1.99815584663304	12.5358015735939	14.982164126076	1.29185548758377	0.279608724269428	12.391989336788	20.2546063356497
ENSMUSG00000024150	Mcfd2	4.42603517861519	5.52880512842014	17.8882384405882	9.8695121187094	36.8803297554082	200.841080177761	836.079401572878	8.05851066571325	36.972829234922
ENSMUSG00000024151	Msh2	1.46312670194433	1.24955046308983	0.963493526281521	4.41337767585006	5.97181695020308	5.20450014623764	1.36340553236382	34.6449041883251	59.8250967787724
ENSMUSG00000024154	Gtf2a1l									4.26704304735341
ENSMUSG00000024164	C3	9.26513485283971	355.337007961318	453.109935010052	72.9886460012249	444.638757515876	204.078390247597	36.2362512978717	79.9809971769641	158.975503829826
ENSMUSG00000024165	Hn1l	3.63307736044008		2.29237663228993	0.449646931281448	18.5944217807985	15.2358142638987	7.5565429944287	10.4396314167771	10.1670314362483
ENSMUSG00000024168	Tmem204					3.40898734967031			0.958179595493792	
ENSMUSG00000024170	Telo2	0.239388387361208			0.0213759727625122	0.164429439218507	0.102131251334315	0.0778986120575053	0.468850916557375	1.55178616461929
ENSMUSG00000024177	Nme4		1.11605940013413	2.89354568277293	0.383866052017945				2.88903741400542	4.78600774230179
ENSMUSG00000024181	Mrpl28	12.1589954017115	21.3908871475459	70.5265818183408	32.9596826625554	4.87487897264312	15.1805805375887	1.67872228269354	4.45306136817478	4.2241365174561
ENSMUSG00000024184	Pdia2	0.222432173207663	0.443476442847011	0.227384005138983		17.3726950804624	3.12121695990648	9037.37187322269	110.917598556255	1.11630758802929
ENSMUSG00000024187	Fam234a	2.74042070931843	7.18817918730455	14.3222089559323	31.4882682579771	4.70498589223704	13.4813763184688	3.31042128040776	1.35689185240495	40.7016109998071
ENSMUSG00000024188	Luc7l			0.0338329090759342	1.62335958029821	0.60954028901091		3.4701026458442	10.9495617779859	2.92360327328043
ENSMUSG00000024191	Bnip1	9.32424996010726		25.3504528901836	11.0005537499934	16.7532619023446	32.2478019673772		4.09524267607502	11.9042918597358
ENSMUSG00000024194	Cuta	112.90429546655	58.7610595715575	94.3555755014168	52.85407095034	39.6828138428147	95.6259457911378	75.3136800438242	158.196135873436	61.2439635081807
ENSMUSG00000024197	Plin3	25.354636289488	7.09596780101495	90.0410768289206	41.3575639922152	211.662722528573	18.8722902910026	70.4045569847986	57.508124514699	139.849180317402
ENSMUSG00000024206	Rfx2								0.210137159178583	8.70446361157416
ENSMUSG00000024208	Uqcc2	47.4662808009753	37.7855545566433	26.0819910277529	17.7541294825368	8.09112036737485	15.4068853884422	6.89794727268214	0.477215509359707	24.2932685942375
ENSMUSG00000024213	Nudt3	461.338744647568		23.001123707758	12.0474218219567	40.197003519796	14.0810202453064	35.2580231132161	68.2860572403704	220.997006305722
ENSMUSG00000024217	Snrpc	9.15505844620358	1.20004070475022		0.159375818462963	4.96749325364325	5.66963972104264	15.1503989205332	27.4894597455303	12.0246117583896
ENSMUSG00000024219	Anks1	0.777187612443236	0.662069135672788	1.77014130582879	0.00998419588847801	7.11836972115597	0.0521472861407282	1.88210023799603	0.857835461839151	2.01859331859463
ENSMUSG00000024222	Fkbp5	12.6206121170829	0.997304923211629	2.05931196787038	21.573531784774	12.8821052348263	6.84437925191356	7.38841002519101	54.661064964572	79.0592541626316
ENSMUSG00000024223	Armc12		0.174076999752977							15.033176771427
